,level_0,index,PerformerExperimentID,FacilityID,EquipmentUnitID,DateOfSurvey,Operator_Timestamp,StartTime,EndTime,SurveyTime,Gas,PlumeLength (hyperspectral technologies only),FacilityEmissionRate,FacilityEmissionRateUpper,FacilityEmissionRateLower,UncertaintyType,WindSpeed,WindDirection,TransitDirection,QC filter,NumberOfEmissionSourcesReported,Stanford_timestamp,Round 3 test set,WindType,OperatorSet,UnblindingStage,Notes,cr_quad_scfh,PipeSize_inch,MeterCode,cr_allmeters_scfh,Flag_field_recorded,cr_Coriolis_gps,cr_scfh_mean30,cr_scfh_mean60,cr_scfh_mean90,cr_scfh_mean300,cr_scfh_mean600,cr_scfh_mean900,TestLocation,Wind_MPS_mean300,cr_start,cr_end,cr_idx,PlumeLength_m,PlumeEstablished,PlumeDevelopTime,PlumeSteady,tc_Classification,Detection,cr_kgh_CH4_mean30,cr_kgh_CH4_lower30,cr_kgh_CH4_upper30,cr_kgh_CH4_mean60,cr_kgh_CH4_lower60,cr_kgh_CH4_upper60,cr_kgh_CH4_mean90,cr_kgh_CH4_lower90,cr_kgh_CH4_upper90,cr_kgh_CH4_mean300,cr_kgh_CH4_lower300,cr_kgh_CH4_upper300,cr_kgh_CH4_mean600,cr_kgh_CH4_lower600,cr_kgh_CH4_upper600,cr_kgh_CH4_mean900,cr_kgh_CH4_lower900,cr_kgh_CH4_upper900,PlumeDevelopIndex
13,1881,,,,,,2021-10-19 18:30:00+00:00,,,,,,117.49,,,,2.6,336.0,,,,2021-10-19 18:30:00+00:00,,,SOOFIE,1,,290667.1,8.0,218645.0,290667.1,False,,292932.9533333333,300270.80333333334,302603.4666666667,342321.41349999997,370478.90456666664,369189.90621111117,AZ,3.1522,2021-10-19 18:27:39+00:00,2021-10-19 18:33:10+00:00,2016.0,407.135,True,2.35,True,TP,1.0,5286.810982434046,4997.593190280247,5585.498891762121,5416.890443568141,5119.510562991867,5727.287923581938,5460.4325681105565,5159.28929965227,5772.470367456487,6174.088503207503,5840.149193176893,6527.955767370169,6684.748218486816,6320.942757461893,7066.192432754182,6661.495139423842,6295.789219489491,7034.205416626559,< 5
14,1882,,,,,,2021-10-19 18:45:00+00:00,,,,,,264.88,,,,2.4,339.0,,,,2021-10-19 18:45:00+00:00,,,SOOFIE,1,,0.0,2.0,218645.0,0.0,False,,0.0,0.0,0.0,0.0,0.0,0.0,AZ,2.0001666666666664,2021-10-19 18:33:10+00:00,2021-10-19 18:45:52+00:00,2017.0,1469.235,True,11.833333333333334,False,FP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,< 15
15,1883,,,,,,2021-10-19 19:00:00+00:00,,,,,,933.34,,,,4.0,325.0,,,,2021-10-19 19:00:00+00:00,,,SOOFIE,1,,9253.3,2.0,218645.0,9253.3,False,,9269.992666666667,9293.405,9294.57388888889,11824.985866666666,7851.315616666667,8608.016722222223,AZ,2.5587666666666666,2021-10-19 18:57:05+00:00,2021-10-19 19:26:27+00:00,2021.0,402.07499999999993,True,2.9166666666666665,True,TP,1.0,167.3162996093062,157.71135911824751,177.16878747901183,167.6577340827962,158.0558540487506,177.27777990667937,167.73214939439976,158.0394387863889,177.25050880424553,213.42976619010233,201.21702356982718,225.42934546438528,141.7359952229354,133.4293844545004,149.91448906893407,155.31838208549706,146.27133402197035,164.42273047969567,< 5
16,1884,,,,,,,,,,,,,,,,,,,,,2021-10-19 19:15:00+00:00,,,SOOFIE,1,,8874.55,2.0,218645.0,8874.55,False,,8879.371333333334,8863.814666666667,8885.843333333334,8946.780799999999,9037.727733333335,9096.671455555555,AZ,4.122933333333334,2021-10-19 18:57:05+00:00,2021-10-19 19:26:27+00:00,2021.0,3179.7349999999997,True,17.916666666666668,True,ER,0.0,160.2404549548233,151.103854155866,169.56384111006219,159.96806078136075,150.6284540751852,169.21402507253615,160.28971855214448,151.21983404907152,169.53350096314384,161.4224131386802,152.22986106018138,170.62000584377915,163.12429172240655,153.74715321837328,172.62195277638693,164.10252839238626,154.69053780482193,173.5818599014045,> 15
17,1885,,,,,,2021-10-19 19:30:00+00:00,,,,,,126.5,,,,2.4,18.0,,,,2021-10-19 19:30:00+00:00,,,SOOFIE,1,,3748.82,2.0,218645.0,3748.82,False,,3730.8483333333334,3729.0191666666665,3730.067555555556,4891.861266666666,6821.13705,7496.092055555555,AZ,3.7949333333333333,2021-10-19 19:26:27+00:00,2021-10-19 19:42:23+00:00,2022.0,877.3449999999999,True,3.55,True,TP,1.0,67.28596508456036,62.72727401920946,71.97662185358158,67.30142413932137,62.67834879459228,72.03500216319148,67.31038352244393,62.63368656820162,71.93376346232243,88.29709165905177,82.73215333785312,93.90605683187106,123.01149982217026,115.63243062223665,130.47900355254936,135.2646304400751,127.38673788269458,143.23311325752184,< 5
18,1886,,,,,,2021-10-19 19:45:00+00:00,,,,,,24.19,,,,3.2,325.0,,,,2021-10-19 19:45:00+00:00,,,SOOFIE,1,,14115.04,2.0,218645.0,14115.04,False,,14143.547,14145.139833333333,14158.741666666667,10083.607466666666,6895.499016666667,5840.173255555556,AZ,2.5343,2021-10-19 19:42:23+00:00,2021-10-19 20:09:29+00:00,2023.0,340.82499999999993,True,2.6166666666666667,True,TP,1.0,255.13202369325484,241.15375174085023,269.4952767600102,255.253803231472,241.222547151028,269.2090662378317,255.587908595699,241.62312485107367,270.02887629232816,181.98727700666623,171.5509075646112,192.23843596383065,124.41140562693069,117.05669212063275,131.79504674582188,105.41461745404447,99.0369897342288,111.88809948533381,< 5
19,1887,,,,,,,,,,,,,,,,,,,,,2021-10-19 20:00:00+00:00,,,SOOFIE,1,,13631.13,2.0,218645.0,13631.13,False,,13665.400666666666,13657.079333333333,13659.96788888889,13705.084766666667,13771.901933333334,13860.378811111113,AZ,3.5149,2021-10-19 19:42:23+00:00,2021-10-19 20:09:29+00:00,2023.0,3570.985,True,17.616666666666667,True,ER,0.0,246.61100437429928,232.94597036400438,260.67213410178914,246.398488612901,232.3747433216787,260.17999907337366,246.40165171185592,232.65999255175484,260.08111979199884,247.30344525640132,233.6667778274309,261.14793653763627,248.48198583993474,234.61564583240244,262.27902824909717,250.07982566221804,236.1997486582836,264.17384986818666,> 15
20,1888,,,,,,2021-10-19 20:15:00+00:00,,,,,,1.7,,,,1.7,360.0,,,,2021-10-19 20:15:00+00:00,,,SOOFIE,1,,18212.64,2.0,218645.0,18212.64,False,,18171.286000000004,18209.988166666666,18226.500555555554,18314.1112,16184.782383333333,15320.1281,AZ,2.932933333333333,2021-10-19 20:09:29+00:00,2021-10-19 20:34:15+00:00,2024.0,1000.8,True,5.516666666666667,True,TP,1.0,327.7770147535692,309.92163970946757,346.332731717667,328.6122557826416,310.7729447719759,347.3826296022795,328.89793521013416,310.8857674519504,347.0560999600923,330.54971238919546,312.4010664494835,349.234073662705,292.12602684044066,276.1697228368492,308.57191217744844,276.3644285807508,261.37709635729755,292.11405416390653,< 10
21,1889,,,,,,2021-10-19 20:30:00+00:00,,,,,,0,,,,2.5,346.0,,,,2021-10-19 20:30:00+00:00,,,SOOFIE,1,,17676.0,2.0,218645.0,17676.0,True,,17676.0,17676.0,17680.133333333335,17698.94,17713.68991666667,17832.204944444442,AZ,3.8271,2021-10-19 20:09:29+00:00,2021-10-19 20:34:15+00:00,2024.0,4073.3100000000004,True,20.516666666666666,True,FN,0.0,318.6340085617268,300.8010630937469,336.8888688801085,319.26762632231555,299.5944589518298,339.4066071445141,320.91128882401085,294.18935501622576,347.12614951043906,170.42341833342786,-2864.2873260614642,3198.6638741299985,124.36620241037835,-4352.486837783668,4613.5014162602265,81.89757225169276,-4893.039726231945,5001.93231000284,> 15
22,1975,,,,,,2021-10-20 18:00:00+00:00,,,,,,2.27,,,,3.9,12.0,,,,2021-10-20 18:00:00+00:00,,,SOOFIE,1,,0.0,0.5,21175085.0,649.0496193737414,False,3.3936,648.8315864393692,649.1462041385292,649.3403299529045,652.8457512676604,657.4757316309136,863.1441054231946,AZ,3.2469,2021-10-19 20:34:15+00:00,2021-10-20 18:00:01+00:00,2025.0,16593.335,True,1285.75,True,TP,1.0,11.777357880952954,11.69900163554613,11.82751078986417,11.782529866186238,11.704641844268005,11.833212954167864,11.787000514166747,11.708121972809405,11.836731310618765,11.848870123914615,11.770964261973912,11.900263898809426,11.933171905562567,11.853966622009994,11.984178008704763,15.645515965695239,15.540927404372649,15.711638675322968,> 15
23,1976,,,,,,2021-10-20 18:15:00+00:00,,,,,,12.74,,,,3.7,350.0,,,,2021-10-20 18:15:00+00:00,,,SOOFIE,1,,0.0,0.5,21175085.0,1238.7904554589995,False,6.4771,1243.513227324001,1190.9605961466614,994.2988207358522,729.5640818518573,684.5052808802878,671.4797043703654,AZ,4.258666666666667,2021-10-20 18:00:01+00:00,2021-10-20 18:15:30+00:00,2026.0,3984.505,True,14.983333333333333,True,TP,1.0,22.510295807005093,22.359409685600504,22.605019432419986,21.56252330242383,21.417368629459087,21.65263040785964,18.01213790619154,17.892034710835375,18.08857201558558,13.235573247955527,13.146292891333712,13.290699998411077,12.422173857800912,12.338527429518123,12.47406153532418,12.186747259171598,12.105017340801444,12.237986425680026,< 15
24,1977,,,,,,2021-10-20 18:30:00+00:00,,,,,,1.83,,,,3.0,346.0,,,,2021-10-20 18:30:00+00:00,,,SOOFIE,1,,0.0,0.5,21175085.0,847.5552181325835,False,4.4315,843.4489312019039,839.2266150488391,835.1893931314839,1007.3269473385745,1071.716184883374,1112.2244196316267,AZ,4.755333333333333,2021-10-20 18:15:30+00:00,2021-10-20 18:47:03+00:00,2027.0,3823.1400000000003,True,14.5,True,TP,1.0,15.290413594827807,15.187863647869177,15.354696645597388,15.214127754028413,15.112172532370206,15.27817409152398,15.14046916057751,15.039799448622963,15.205006016539238,18.247833282809378,18.1255774960454,18.32468018088182,19.40843853614618,19.279816845233842,19.491598417317707,20.139129214526236,20.005962144438865,20.22572015085618,< 15
25,1978,,,,,,2021-10-20 18:45:00+00:00,,,,,,0,,,,1.5,342.0,,,,2021-10-20 18:45:00+00:00,,,SOOFIE,1,,0.0,0.5,21175085.0,796.1070958991038,False,4.1625,793.6239430354185,791.7668379540539,801.978259554893,835.2449639037437,843.4737308543807,845.3942269925907,AZ,3.2723,2021-10-20 18:15:30+00:00,2021-10-20 18:47:03+00:00,2027.0,7573.485000000001,True,29.5,True,FN,0.0,14.392267197708005,14.294675265180116,14.45169692282292,14.358529945858074,14.261383689796405,14.418039651943829,14.541234828802011,14.444439593774446,14.603106356513756,15.142976806331077,15.040795635996023,15.206013146657746,15.289265312259339,15.188308217302765,15.35514609845981,15.32486334479013,15.222735866821106,15.389951922822688,> 15
26,1979,,,,,,2021-10-20 19:00:00+00:00,,,,,,0,,,,2.8,335.0,,,,2021-10-20 19:00:00+00:00,,,SOOFIE,1,,0.0,0.5,21175085.0,1801.0285406997432,False,9.4168,1793.5676066910887,1783.104257172415,1751.9311790120992,1795.4950943337244,1692.9137863275253,1640.0152350619094,AZ,4.8358,2021-10-20 18:55:18+00:00,2021-10-20 19:47:53+00:00,2029.0,1358.095,True,4.7,True,FN,0.0,32.43426338809098,32.219319310138545,32.57323647386203,32.24541020455066,32.03176264667581,32.38361957064899,31.684759290659677,31.47298143126321,31.81870035272315,32.46961787974338,32.25386972505171,32.60816641215165,30.618357389183885,30.415085607952886,30.74918393973813,29.66465033701614,29.466868741256246,29.790551265655072,< 5
27,1980,,,,,,2021-10-20 19:15:00+00:00,,,,,,0,,,,1.5,349.0,,,,2021-10-20 19:15:00+00:00,,,SOOFIE,1,,0.0,0.5,21175085.0,1806.727998107021,False,9.4466,1810.8004963081048,1811.8661163367697,1812.6699268380012,1803.7320853336407,1765.885201808837,1779.456986945677,AZ,3.9493,2021-10-20 18:55:18+00:00,2021-10-20 19:47:53+00:00,2029.0,4864.264999999999,True,19.7,True,FN,0.0,32.74674911874025,32.52822054735085,32.88553087555096,32.76755644973514,32.54732188447968,32.90484203371901,32.781162483940626,32.56173026123082,32.919408681096066,32.62132833001275,32.401518610904986,32.75743716575467,31.936499314017755,31.723109068928828,32.071575548871905,32.18248793986208,31.96638491891829,32.317523693021336,> 15
28,1981,,,,,,2021-10-20 19:30:00+00:00,,,,,,248.68,,,,2.1,318.0,,,,2021-10-20 19:30:00+00:00,,,SOOFIE,1,,0.0,0.5,21175085.0,1746.3290501466759,False,9.1308,1741.0924345825395,1737.2787708006226,1733.6108873237542,1723.4821949834911,1750.492236022948,1745.4827593495563,AZ,3.3926333333333334,2021-10-20 18:55:18+00:00,2021-10-20 19:47:53+00:00,2029.0,7932.79,True,34.7,True,TP,1.0,31.488178105907107,31.278695461453893,31.62228022425193,31.421528155527096,31.21033499908918,31.55316884779378,31.355556459833785,31.144587659523957,31.486699298311052,31.169403471776395,30.96302934049676,31.30314662910214,31.65771413991716,31.44718818700332,31.792623779328842,31.569156301209446,31.357392640716615,31.701841862574433,> 15
29,1982,,,,,,2021-10-20 19:45:00+00:00,,,,,,202.34,,,,2.1,304.0,,,,2021-10-20 19:45:00+00:00,,,SOOFIE,1,,0.0,0.5,21175085.0,672.0387059628279,False,3.5138,671.3004540973214,670.8905266797733,670.7045824131303,671.6496255539172,672.0524127116262,732.3428754741185,AZ,2.8779333333333335,2021-10-20 18:55:18+00:00,2021-10-20 19:47:53+00:00,2029.0,10589.07,True,49.7,True,TP,1.0,12.183373286523516,12.101803907781484,12.234737694301051,12.174861744097484,12.094455107819972,12.227308170522436,12.172338292504413,12.091121670566514,12.223938116708373,12.18974659906988,12.108063530400596,12.24106607653181,12.196379692599097,12.115284324972231,12.24836618882925,13.285857379903801,13.196107826874446,13.341062132374217,> 15
30,1983,,,,,,2021-10-20 20:00:00+00:00,,,,,,44.6,,,,3.0,298.0,,,,2021-10-20 20:00:00+00:00,,,SOOFIE,1,,0.0,2.0,218645.0,0.0,False,,0.0,0.0,0.0,0.0,0.0,0.0,AZ,2.3847,2021-10-20 19:47:53+00:00,2021-10-20 20:09:51+00:00,2030.0,1881.2500000000002,True,12.116666666666667,False,FP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,< 15
31,1984,,,,,,2021-10-20 20:15:00+00:00,,,,,,13.01,,,,2.7,265.0,,,,2021-10-20 20:15:00+00:00,,,SOOFIE,1,,2776.0,2.0,218645.0,2776.0,False,,2715.21,2780.7823333333336,2775.519111111111,2797.4791333333333,1464.7200500000001,976.4800333333334,AZ,2.4237,2021-10-20 20:09:51+00:00,2021-10-20 20:37:21+00:00,2031.0,737.4649999999999,True,5.15,True,TP,1.0,49.02945141464928,45.21947811254844,52.916338510596695,50.16720318610506,46.26973134227172,54.12031912403048,50.07977272006908,46.10469704744165,54.037940325286066,50.513454162189326,46.56807619976172,54.44032769044585,26.419042932724576,23.350531322764233,29.445384829644127,17.626904410639245,14.831969186590715,20.473738539851997,< 10
32,1985,,,,,,2021-10-20 20:30:00+00:00,,,,,,0.03,,,,3.0,285.0,,,,2021-10-20 20:30:00+00:00,,,SOOFIE,1,,2767.72,2.0,218645.0,2767.72,False,,2744.26,2737.3525,2766.072222222222,2807.782833333333,2821.301583333334,2808.821466666667,AZ,2.7228666666666665,2021-10-20 20:09:51+00:00,2021-10-20 20:37:21+00:00,2031.0,2737.3849999999998,True,20.15,True,TP,1.0,49.53755716404219,45.6143151221376,53.3872277310657,49.342324302397806,45.36906747078658,53.24462259685296,49.93314268631926,45.99462952388369,53.89319412833717,50.696881540213724,46.75989415214406,54.68213046912585,50.8846911073167,46.88221524460867,54.88375447910057,50.67813359855027,46.74641433797281,54.63335005485905,> 15
