37,5.24,10/16/2021 10:20:05
34,5.15,10/16/2021 10:20:06
37,5.01,10/16/2021 10:20:07
37,5.35,10/16/2021 10:20:08
36,5.16,10/16/2021 10:20:09
42,6.04,10/16/2021 10:20:10
43,6.24,10/16/2021 10:20:11
45,6.1,10/16/2021 10:20:12
32,6.09,10/16/2021 10:20:13
36,6.14,10/16/2021 10:20:14
36,6.26,10/16/2021 10:20:15
33,5.74,10/16/2021 10:20:16
35,5.32,10/16/2021 10:20:17
37,5.48,10/16/2021 10:20:18
40,4.66,10/16/2021 10:20:19
37,4.1,10/16/2021 10:20:20
32,4.99,10/16/2021 10:20:21
25,5.34,10/16/2021 10:20:22
25,5.27,10/16/2021 10:20:23
26,5.32,10/16/2021 10:20:24
25,5.34,10/16/2021 10:20:25
34,5.24,10/16/2021 10:20:26
38,5.83,10/16/2021 10:20:27
36,5.83,10/16/2021 10:20:28
34,6.19,10/16/2021 10:20:29
34,6.13,10/16/2021 10:20:30
37,6.28,10/16/2021 10:20:31
35,6.19,10/16/2021 10:20:32
35,6.26,10/16/2021 10:20:33
38,6.5,10/16/2021 10:20:34
38,6.51,10/16/2021 10:20:35
36,5.91,10/16/2021 10:20:36
37,5.99,10/16/2021 10:20:37
38,6.26,10/16/2021 10:20:38
35,6.39,10/16/2021 10:20:39
37,5.91,10/16/2021 10:20:40
41,5.99,10/16/2021 10:20:41
40,5.62,10/16/2021 10:20:42
47,5.59,10/16/2021 10:20:43
49,5.46,10/16/2021 10:20:44
48,5.51,10/16/2021 10:20:45
45,5.89,10/16/2021 10:20:46
45,6.04,10/16/2021 10:20:47
43,5.69,10/16/2021 10:20:48
40,5.46,10/16/2021 10:20:49
45,5.44,10/16/2021 10:20:50
40,5.51,10/16/2021 10:20:51
32,4.94,10/16/2021 10:20:52
21,4.91,10/16/2021 10:20:53
42,5.02,10/16/2021 10:20:54
43,4.82,10/16/2021 10:20:55
30,4.96,10/16/2021 10:20:56
27,4.2,10/16/2021 10:20:57
31,4.44,10/16/2021 10:20:58
39,4.82,10/16/2021 10:20:59
34,5.05,10/16/2021 10:21:00
34,5.18,10/16/2021 10:21:01
36,5,10/16/2021 10:21:02
40,5.5,10/16/2021 10:21:03
50,4.89,10/16/2021 10:21:04
45,4.63,10/16/2021 10:21:05
30,6.08,10/16/2021 10:21:06
32,6.96,10/16/2021 10:21:07
37,6.62,10/16/2021 10:21:08
35,6.61,10/16/2021 10:21:09
36,6.24,10/16/2021 10:21:10
36,6.38,10/16/2021 10:21:11
37,6.72,10/16/2021 10:21:12
37,6.67,10/16/2021 10:21:13
36,6.64,10/16/2021 10:21:14
37,6.56,10/16/2021 10:21:15
37,6.19,10/16/2021 10:21:16
37,5.98,10/16/2021 10:21:17
36,6.32,10/16/2021 10:21:18
34,5.83,10/16/2021 10:21:19
33,5.67,10/16/2021 10:21:20
33,5.85,10/16/2021 10:21:21
30,5.67,10/16/2021 10:21:22
36,5.91,10/16/2021 10:21:23
38,5.43,10/16/2021 10:21:24
40,5.56,10/16/2021 10:21:25
37,5.92,10/16/2021 10:21:26
36,5.46,10/16/2021 10:21:27
41,6.14,10/16/2021 10:21:28
38,5.75,10/16/2021 10:21:29
39,5.68,10/16/2021 10:21:30
40,5.87,10/16/2021 10:21:31
36,4.86,10/16/2021 10:21:32
34,4.73,10/16/2021 10:21:33
34,4.86,10/16/2021 10:21:34
37,5.06,10/16/2021 10:21:35
35,4.96,10/16/2021 10:21:36
34,4.68,10/16/2021 10:21:37
35,4.47,10/16/2021 10:21:38
35,4.5,10/16/2021 10:21:39
32,4.8,10/16/2021 10:21:40
33,5.26,10/16/2021 10:21:41
34,5.7,10/16/2021 10:21:42
34,5.17,10/16/2021 10:21:43
24,5.06,10/16/2021 10:21:44
33,5.37,10/16/2021 10:21:45
39,5.83,10/16/2021 10:21:46
