22/10/21 17:55:02,1
22/10/21 17:58:44,1
22/10/21 18:03:42,1
22/10/21 18:07:39,0
22/10/21 18:12:12,0
22/10/21 18:16:19,0
22/10/21 18:20:49,0
22/10/21 18:24:19,0
22/10/21 18:29:08,0
22/10/21 18:32:55,0
22/10/21 18:37:35,0
22/10/21 18:41:19,0
22/10/21 18:46:11,0
22/10/21 18:50:03,0
22/10/21 18:54:48,0
22/10/21 18:58:37,0
22/10/21 19:03:28,0
22/10/21 19:07:18,0
22/10/21 19:01:40,0
22/10/21 19:15:27,0
22/10/21 19:20:06,0
22/10/21 19:23:53,0
22/10/21 19:28:34,1
22/10/21 19:32:26,1
22/10/21 19:37:00,1
22/10/21 19:40:39,1
22/10/21 19:44:58,1
22/10/21 19:49:24,1
22/10/21 19:54:10,1
22/10/21 19:58:02,1
22/10/21 20:02:51,1
22/10/21 20:06:57,0
22/10/21 20:11:32,0
22/10/21 20:15:39,0
22/10/21 20:20:15,0
22/10/21 20:24:01,0
22/10/21 20:28:48,1
22/10/21 20:32:42,1
22/10/21 20:37:31,1
22/10/21 20:41:13,1
22/10/21 20:45:33,1
22/10/21 20:49:23,1
22/10/21 20:53:48,1
