,Stanford_timestamp,cr_kgh_CH4_mean90,cr_kgh_CH4_lower90,cr_kgh_CH4_upper90,FacilityEmissionRate,FacilityEmissionRateUpper,FacilityEmissionRateLower,UnblindingStage,PipeSize_inch,MeterCode,PlumeEstablished,PlumeSteady,cr_kgh_CH4_mean30,cr_kgh_CH4_lower30,cr_kgh_CH4_upper30,cr_kgh_CH4_mean60,cr_kgh_CH4_lower60,cr_kgh_CH4_upper60,Operator_Timestamp
141,2021-10-19 18:59:58+00:00,167.62798676057338,158.01734849815196,177.36903679486875,51.0,81.0,21.0,1,2.0,218645.0,True,True,167.36177145724568,157.81386526837395,176.8940276832899,167.70493069368993,158.33665550071075,177.28686556226432,2021-10-19 18:59:55+00:00
142,2021-10-19 18:59:58+00:00,167.63753215134713,158.14338462236495,177.39827754231686,174.0,238.0,110.0,2,2.0,218645.0,True,True,167.31312218645482,157.73744169864466,176.87841378474783,167.72517438294813,158.03810486103706,177.45982933673866,2021-10-19 18:59:55+00:00
143,2021-10-19 18:59:58+00:00,167.74317332280575,158.19455493517228,177.4549261525456,174.0,238.0,110.0,3,2.0,218645.0,True,True,167.2578600927134,157.58028892151978,176.9785894125279,167.8251667712993,158.0043741481261,177.4392651539041,2021-10-19 18:59:55+00:00
144,2021-10-19 19:04:12+00:00,165.8933320327179,156.28714194422236,175.28880149239592,60.0,96.0,24.0,1,2.0,218645.0,True,True,165.9700654107744,156.3375013108856,175.4636929315355,165.905849531399,156.3033395002681,175.44485132120397,2021-10-19 19:04:12+00:00
145,2021-10-19 19:04:12+00:00,165.99217502387754,156.482995795917,175.49818434123628,115.0,165.0,66.0,2,2.0,218645.0,True,True,166.09694365085917,156.52857773475117,175.568074890398,165.85950131836898,156.4287611788324,175.4087556587316,2021-10-19 19:04:12+00:00
146,2021-10-19 19:04:12+00:00,165.92884695020703,156.57625545380577,175.60581125541663,115.0,165.0,66.0,3,2.0,218645.0,True,True,165.95553311755526,156.63493268025846,175.41652925435994,165.88880136952238,156.36914363171124,175.46748455067632,2021-10-19 19:04:12+00:00
147,2021-10-19 19:08:12+00:00,164.7820572448743,155.09876887072014,174.18969914642759,62.0,98.0,26.0,1,2.0,218645.0,True,True,165.2190524690687,155.85020636315076,174.83313370999656,164.86149294580827,155.33164288593775,174.42949679601915,2021-10-19 19:07:58+00:00
148,2021-10-19 19:08:12+00:00,164.72739402787545,155.20835499705683,174.22867750590567,92.0,128.0,57.0,2,2.0,218645.0,True,True,165.1873497407663,155.49385928369006,174.68405160016516,164.84197578631353,155.50214044464465,174.52325561981584,2021-10-19 19:07:58+00:00
149,2021-10-19 19:08:12+00:00,164.93587659551773,155.3034440060216,174.3785678539342,92.0,128.0,57.0,3,2.0,218645.0,True,True,165.18701506577358,155.81481859294223,174.6079768860234,164.83322761076573,155.44077202414542,174.38082129311613,2021-10-19 19:07:58+00:00
150,2021-10-19 19:12:00+00:00,161.98550188749473,152.56758440378718,171.40533623627078,33.0,52.0,14.0,1,2.0,218645.0,True,True,161.6360639883296,152.46065674902718,170.901955314921,161.79309775215197,152.56073070130495,171.1887452305346,2021-10-19 19:11:56+00:00
