,level_0,index,PerformerExperimentID,FacilityID,EquipmentUnitID,DateOfSurvey,Operator_Timestamp,StartTime,EndTime,SurveyTime,Gas,PlumeLength (hyperspectral technologies only),FacilityEmissionRate,FacilityEmissionRateUpper,FacilityEmissionRateLower,UncertaintyType,WindSpeed,WindDirection,TransitDirection,QC filter,NumberOfEmissionSourcesReported,Stanford_timestamp,WindType,OperatorSet,UnblindingStage,Notes,cr_quad_scfh,PipeSize_inch,MeterCode,cr_allmeters_scfh,Flag_field_recorded,cr_Coriolis_gps,cr_scfh_mean30,cr_scfh_mean60,cr_scfh_mean90,cr_scfh_mean300,cr_scfh_mean600,TestLocation,Wind_MPS_mean300,cr_start,cr_end,cr_idx,PlumeLength_m,PlumeEstablished,PlumeDevelopTime,PlumeSteady,tc_Classification,Detection,cr_kgh_CH4_mean30,cr_kgh_CH4_lower30,cr_kgh_CH4_upper30,cr_kgh_CH4_mean60,cr_kgh_CH4_lower60,cr_kgh_CH4_upper60,cr_kgh_CH4_mean90,cr_kgh_CH4_lower90,cr_kgh_CH4_upper90,cr_kgh_CH4_mean300,cr_kgh_CH4_lower300,cr_kgh_CH4_upper300,cr_kgh_CH4_mean600,cr_kgh_CH4_lower600,cr_kgh_CH4_upper600
214,281,287.0,,,33931,,2021-11-03 21:15:25+00:00,,,,Methane,,489.03868672118904,,,,3.7640768,,,,,2021-11-03 21:15:32+00:00,Sonic,Bridger,2,,22879.7,4.0,308188.0,22879.7,False,,22923.22666666667,22931.479999999996,22935.766666666666,23125.984,23267.489833333333,AZ,3.3956000000000004,2021-11-03 21:01:19+00:00,2021-11-03 21:29:52+00:00,2010.0,2262.025,True,14.216666666666667,True,TP,1.0,413.74637182219044,389.83887447744945,437.91036478680644,413.72881665939207,388.89739849833336,438.3872298329175,413.6076422336718,389.5985604139738,437.9010615014604,417.10404566357516,391.9333420886206,441.5411912979021,419.9321824298576,395.14418349456247,444.8191724170212
215,395,403.0,,,33931,,2021-11-03 21:15:25+00:00,,,,Methane,,380.8924402835408,,,,2.9325824,,,,,2021-11-03 21:15:32+00:00,Sonic,Bridger,3,,22879.7,4.0,308188.0,22879.7,False,,22923.22666666667,22931.479999999996,22935.766666666666,23125.984,23267.489833333333,AZ,3.3956000000000004,2021-11-03 21:01:19+00:00,2021-11-03 21:29:52+00:00,2010.0,2262.025,True,14.216666666666667,True,TP,1.0,413.4118914927479,389.51299428609093,438.03065829288164,413.7370157912449,389.4129006550715,438.3896421940438,413.99436952684357,389.62937112665355,438.43680354406223,417.31802983214294,392.7564347197226,442.35993225519854,419.9084706512349,395.0240004660751,444.1697512497169
216,54,56.0,,,33931,,2021-11-03 21:19:34+00:00,,,,Methane,,444.24225934458804,,,,2.391664,,,,,2021-11-03 21:19:36+00:00,HRRR,Bridger,1,,22790.6,4.0,308188.0,22790.6,False,,22895.02,22885.993333333332,22902.722222222223,22888.631333333335,23035.556666666667,AZ,3.2387333333333332,2021-11-03 21:01:19+00:00,2021-11-03 21:29:52+00:00,2010.0,3003.055,True,18.283333333333335,True,TP,1.0,413.11745860179093,389.1668187278464,436.87843286259175,413.0362273609836,388.57948066175817,438.11662602305046,412.96022873451835,388.7960242570046,437.7867258305073,412.92178210895605,388.6790620664336,437.54315066596394,415.7808920498359,391.50689859514347,440.27586910779866
217,168,172.0,,,33931,,2021-11-03 21:19:34+00:00,,,,Methane,,308.19035148338884,,,,1.6585184,,,,,2021-11-03 21:19:36+00:00,NAM12,Bridger,1,,22790.6,4.0,308188.0,22790.6,False,,22895.02,22885.993333333332,22902.722222222223,22888.631333333335,23035.556666666667,AZ,3.2387333333333332,2021-11-03 21:01:19+00:00,2021-11-03 21:29:52+00:00,2010.0,3003.055,True,18.283333333333335,True,TP,1.0,412.95347298430187,389.0520945553947,437.608136461713,412.94380329322604,389.1955933477319,437.60898798463506,413.437169980365,388.7818911966609,437.929192446755,413.12284419249744,388.621212815636,437.78770243151445,415.5294558005687,390.9972176291043,440.0980944847718
218,282,288.0,,,33931,,2021-11-03 21:19:34+00:00,,,,Methane,,458.5824062778821,,,,2.4676608,,,,,2021-11-03 21:19:36+00:00,Sonic,Bridger,2,,22790.6,4.0,308188.0,22790.6,False,,22895.02,22885.993333333332,22902.722222222223,22888.631333333335,23035.556666666667,AZ,3.2387333333333332,2021-11-03 21:01:19+00:00,2021-11-03 21:29:52+00:00,2010.0,3003.055,True,18.283333333333335,True,TP,1.0,413.0096327533462,388.71651066212667,437.10697659980815,412.8208801923692,388.7182824364691,436.86832218581463,413.1759642470003,389.0737790685261,437.6515198168397,413.25107211481344,389.1092115868771,437.0878067024781,415.70678872151365,390.956212289785,440.13764811342304
219,396,404.0,,,33931,,2021-11-03 21:19:34+00:00,,,,Methane,,428.7496104838488,,,,2.3067264,,,,,2021-11-03 21:19:36+00:00,Sonic,Bridger,3,,22790.6,4.0,308188.0,22790.6,False,,22895.02,22885.993333333332,22902.722222222223,22888.631333333335,23035.556666666667,AZ,3.2387333333333332,2021-11-03 21:01:19+00:00,2021-11-03 21:29:52+00:00,2010.0,3003.055,True,18.283333333333335,True,TP,1.0,413.0175606755887,388.58293143192384,437.20240011643534,412.9528783346001,388.3509078709856,437.44744982067687,413.3896986901117,389.43770719571245,437.94511976543953,413.12049051584574,388.96056748517606,437.4213132903853,415.6764954259297,391.5797171551244,440.19846348547424
220,55,57.0,,,33931,,2021-11-03 21:23:23+00:00,,,,Methane,,603.6276078679984,,,,2.2664928,,,,,2021-11-03 21:23:44+00:00,HRRR,Bridger,1,,22821.8,4.0,308188.0,22821.8,False,,22846.47333333333,22840.155000000002,22840.338888888888,22882.262333333332,22895.762166666664,AZ,1.9736666666666665,2021-11-03 21:01:19+00:00,2021-11-03 21:29:52+00:00,2010.0,3461.325,True,22.416666666666668,True,TP,1.0,412.40710299019815,388.5078115129349,436.81558536113533,412.205091103897,387.9457348383865,436.4580548591735,412.1650177695443,387.96073159159164,436.15424529503986,412.8825431908994,389.06401457660706,437.3569415385763,413.20650434460055,389.317928688632,437.817794049519
221,169,173.0,,,33931,,2021-11-03 21:23:23+00:00,,,,Methane,,417.67803459068637,,,,1.5691103999999998,,,,,2021-11-03 21:23:44+00:00,NAM12,Bridger,1,,22821.8,4.0,308188.0,22821.8,False,,22846.47333333333,22840.155000000002,22840.338888888888,22882.262333333332,22895.762166666664,AZ,1.9736666666666665,2021-11-03 21:01:19+00:00,2021-11-03 21:29:52+00:00,2010.0,3461.325,True,22.416666666666668,True,TP,1.0,412.3897547034211,388.4581766213083,436.78654437658884,412.0909125630009,387.4975828367188,436.3962810144407,412.1743401494491,388.1840911883016,437.04475691682217,413.044316100169,388.75348089768846,437.26804373314667,413.158774465115,388.80000756462675,437.745520251836
222,283,289.0,,,33931,,2021-11-03 21:23:23+00:00,,,,Methane,,372.7115659461017,,,,1.3992352,,,,,2021-11-03 21:23:44+00:00,Sonic,Bridger,2,,22821.8,4.0,308188.0,22821.8,False,,22846.47333333333,22840.155000000002,22840.338888888888,22882.262333333332,22895.762166666664,AZ,1.9736666666666665,2021-11-03 21:01:19+00:00,2021-11-03 21:29:52+00:00,2010.0,3461.325,True,22.416666666666668,True,TP,1.0,412.185845978595,388.203624892168,435.9925931049799,412.365197214147,387.9966733313684,436.2249944749012,411.96407783065115,388.0469667091053,436.43304169217043,412.7757548568409,388.5933262721397,437.17430662200877,413.04246967190085,388.6130153579117,437.0210488368118
223,397,405.0,,,33931,,2021-11-03 21:23:23+00:00,,,,Methane,,457.1842891855715,,,,1.7166336,,,,,2021-11-03 21:23:44+00:00,Sonic,Bridger,3,,22821.8,4.0,308188.0,22821.8,False,,22846.47333333333,22840.155000000002,22840.338888888888,22882.262333333332,22895.762166666664,AZ,1.9736666666666665,2021-11-03 21:01:19+00:00,2021-11-03 21:29:52+00:00,2010.0,3461.325,True,22.416666666666668,True,TP,1.0,411.9946471972944,387.7986807924801,436.295996176467,412.0078546584257,387.70974858886865,436.7360837810216,412.4486084437943,388.0752092114157,436.74637589363954,412.8383461593207,388.3603058107519,437.0114436246736,413.13854232077387,388.87602750943154,437.2643361845277
224,56,58.0,,,33931,,2021-11-03 21:27:28+00:00,,,,Methane,,297.06209516756513,,,,2.2620223999999998,,,,,2021-11-03 21:27:29+00:00,HRRR,Bridger,1,,22405.3,4.0,308188.0,22405.3,False,,22516.366666666665,22548.468333333334,22563.62777777778,22710.999,22802.551166666668,AZ,1.9641666666666666,2021-11-03 21:01:19+00:00,2021-11-03 21:29:52+00:00,2010.0,3955.145,True,26.166666666666668,True,TP,1.0,406.3815389979016,382.8278347413479,430.54797514253823,406.85823372975096,382.6339905437049,431.2408236049356,407.34191262494284,383.3218599203684,431.4183548618028,409.5957908337067,385.661625923013,433.6448245874857,411.5025748218138,386.59067686261875,435.9718921085049
225,170,174.0,,,33931,,2021-11-03 21:27:28+00:00,,,,Methane,,204.9564083430482,,,,1.5601696,,,,,2021-11-03 21:27:29+00:00,NAM12,Bridger,1,,22405.3,4.0,308188.0,22405.3,False,,22516.366666666665,22548.468333333334,22563.62777777778,22710.999,22802.551166666668,AZ,1.9641666666666666,2021-11-03 21:01:19+00:00,2021-11-03 21:29:52+00:00,2010.0,3955.145,True,26.166666666666668,True,TP,1.0,406.2583518066259,382.4616243626418,430.4650412931254,406.8700513078918,383.19518688330885,430.4129743149986,407.49931611438615,383.47529473091663,431.70155587726674,409.79067734124595,385.2632336283931,434.441987393912,411.7650562074635,387.6259135602833,435.63802013563486
226,284,290.0,,,33931,,2021-11-03 21:27:28+00:00,,,,Methane,,308.79494265844204,,,,2.3514304,,,,,2021-11-03 21:27:29+00:00,Sonic,Bridger,2,,22405.3,4.0,308188.0,22405.3,False,,22516.366666666665,22548.468333333334,22563.62777777778,22710.999,22802.551166666668,AZ,1.9641666666666666,2021-11-03 21:01:19+00:00,2021-11-03 21:29:52+00:00,2010.0,3955.145,True,26.166666666666668,True,TP,1.0,406.3130345986718,382.9202941724948,430.2318127066879,407.0106326225225,383.3353430918042,431.20021514741677,407.0747130050095,383.11081773148254,431.2783329438745,409.87520778383407,385.5146814500794,434.48668086461663,411.60242828434417,387.0764579186633,435.63710780756685
227,398,406.0,,,33931,,2021-11-03 21:27:28+00:00,,,,Methane,,287.5775711089174,,,,2.1860256,,,,,2021-11-03 21:27:29+00:00,Sonic,Bridger,3,,22405.3,4.0,308188.0,22405.3,False,,22516.366666666665,22548.468333333334,22563.62777777778,22710.999,22802.551166666668,AZ,1.9641666666666666,2021-11-03 21:01:19+00:00,2021-11-03 21:29:52+00:00,2010.0,3955.145,True,26.166666666666668,True,TP,1.0,406.21791523573063,382.14371053804587,430.59168559449057,407.14380703363383,383.20527221721034,431.2419367413773,407.0963361876162,383.05251468208314,430.8584610794495,409.9092203527865,385.7850868618814,433.76936889427856,411.4330126741093,387.1528641217938,435.6319567906056
228,57,59.0,,,33931,,2021-11-04 17:00:44+00:00,,,,Methane,,833.4289348108906,,,,3.24104,,,,,2021-11-04 17:00:48+00:00,HRRR,Bridger,1,,2530.2,4.0,308188.0,29837.6,False,,29914.636666666665,29996.181666666667,30076.51777777778,30093.71,30609.544166666667,AZ,2.5244333333333335,2021-11-04 16:51:40+00:00,2021-11-04 17:14:17+00:00,2013.0,1403.34,True,9.133333333333333,True,TP,1.0,539.8627658513494,508.9028685059665,571.2206747731046,541.4250120008553,510.53043419144,572.7109630562577,542.845709645989,512.0055260112706,574.1346641412179,542.9001704996786,511.99980643865564,574.3007973433762,552.0529015637193,520.1551222537958,583.7023538767083
229,171,175.0,,,33931,,2021-11-04 17:00:44+00:00,,,,Methane,,580.4453149995506,,,,2.257552,,,,,2021-11-04 17:00:48+00:00,NAM12,Bridger,1,,2530.2,4.0,308188.0,29837.6,False,,29914.636666666665,29996.181666666667,30076.51777777778,30093.71,30609.544166666667,AZ,2.5244333333333335,2021-11-04 16:51:40+00:00,2021-11-04 17:14:17+00:00,2013.0,1403.34,True,9.133333333333333,True,TP,1.0,539.6306498187269,508.7055507336707,570.4001601297222,541.2673087208232,510.4903279041858,572.9657433649434,542.6211357296187,511.6581858761272,573.8118191272091,543.0414918848687,512.2447890020366,574.2603083286878,552.1341812657803,520.7346860279031,584.0033161530107
230,285,291.0,,,33931,,2021-11-04 17:00:44+00:00,,,,Methane,,687.8358224683824,,,,2.6732992,,,,,2021-11-04 17:00:48+00:00,Sonic,Bridger,2,,2530.2,4.0,308188.0,29837.6,False,,29914.636666666665,29996.181666666667,30076.51777777778,30093.71,30609.544166666667,AZ,2.5244333333333335,2021-11-04 16:51:40+00:00,2021-11-04 17:14:17+00:00,2013.0,1403.34,True,9.133333333333333,True,TP,1.0,539.9925267205354,509.350256220745,570.9654006958349,541.239397365101,510.43777818933836,572.1625574010686,542.6792339181845,512.0568265121166,574.1099931501103,543.1841802942578,512.0798702314055,574.3246271626367,552.4071629157718,521.2958983101485,583.7064012661439
231,399,407.0,,,33931,,2021-11-04 17:00:44+00:00,,,,Methane,,718.4621441796731,,,,2.794,,,,,2021-11-04 17:00:48+00:00,Sonic,Bridger,3,,2530.2,4.0,308188.0,29837.6,False,,29914.636666666665,29996.181666666667,30076.51777777778,30093.71,30609.544166666667,AZ,2.5244333333333335,2021-11-04 16:51:40+00:00,2021-11-04 17:14:17+00:00,2013.0,1403.34,True,9.133333333333333,True,TP,1.0,539.7459676361464,508.8523604071985,570.2001975025997,541.1981810159032,510.8003596422864,571.9417791362871,542.7028252780982,511.67998582224084,573.5952814314066,543.0319137749321,512.0403054654842,573.971549661558,552.418932725627,521.0446371527895,584.332485836398
232,58,60.0,,,33931,,2021-11-04 17:04:19+00:00,,,,Methane,,624.6749381495393,,,,3.4109152,,,,,2021-11-04 17:04:49+00:00,HRRR,Bridger,1,,2530.2,4.0,308188.0,29066.6,False,,29030.83666666667,29020.665,29038.63,29395.173666666666,29739.93833333333,AZ,3.0787666666666667,2021-11-04 16:51:40+00:00,2021-11-04 17:14:17+00:00,2013.0,2153.085,True,13.15,True,TP,1.0,523.9733924373173,493.77536399457813,554.0438408775112,523.3726304170383,493.7173689828128,553.6011062198179,523.8995506823146,494.28398277579873,554.4677032786785,530.3363468731757,499.64054977122555,561.2949409248299,536.678162326026,506.14332712970594,567.1202834156636
233,172,176.0,,,33931,,2021-11-04 17:04:19+00:00,,,,Methane,,437.06273914083096,,,,2.3871936,,,,,2021-11-04 17:04:49+00:00,NAM12,Bridger,1,,2530.2,4.0,308188.0,29066.6,False,,29030.83666666667,29020.665,29038.63,29395.173666666666,29739.93833333333,AZ,3.0787666666666667,2021-11-04 16:51:40+00:00,2021-11-04 17:14:17+00:00,2013.0,2153.085,True,13.15,True,TP,1.0,523.8016349854519,494.1476653182218,553.4593917367156,523.7547612405347,494.312207456859,553.9939499758838,524.0589950960557,494.02615671544436,553.9593610269122,530.3062534052004,500.06860638507396,560.6412600319344,536.5725225983841,506.5739789270176,567.3165685074802
234,286,292.0,,,33931,,2021-11-04 17:04:19+00:00,,,,Methane,,615.3226684104345,,,,3.3617407999999998,,,,,2021-11-04 17:04:49+00:00,Sonic,Bridger,2,,2530.2,4.0,308188.0,29066.6,False,,29030.83666666667,29020.665,29038.63,29395.173666666666,29739.93833333333,AZ,3.0787666666666667,2021-11-04 16:51:40+00:00,2021-11-04 17:14:17+00:00,2013.0,2153.085,True,13.15,True,TP,1.0,523.6487626771569,494.0549918300463,553.8753783812086,523.570096358726,493.6529167903203,553.7384802267582,524.0744688716745,494.3558382528336,553.7090588403165,530.5663497315822,500.9717763422543,560.9288483388632,536.8244710996084,506.0904344223414,566.6744941658964
235,400,408.0,,,33931,,2021-11-04 17:04:19+00:00,,,,Methane,,588.720656708092,,,,3.2142176,,,,,2021-11-04 17:04:49+00:00,Sonic,Bridger,3,,2530.2,4.0,308188.0,29066.6,False,,29030.83666666667,29020.665,29038.63,29395.173666666666,29739.93833333333,AZ,3.0787666666666667,2021-11-04 16:51:40+00:00,2021-11-04 17:14:17+00:00,2013.0,2153.085,True,13.15,True,TP,1.0,523.9484401959594,494.2037517138746,553.9493501768004,523.523880770614,493.37590745901883,553.9257931487359,523.9430344551956,494.59109544562295,553.683499662849,530.6662876689851,500.2638150030666,561.0734935571904,536.9335235703659,506.3728178243465,567.9197140649893
236,59,61.0,,,33931,,2021-11-04 17:08:59+00:00,,,,Methane,,984.5956220484206,,,,3.4735007999999996,,,,,2021-11-04 17:09:02+00:00,HRRR,Bridger,1,,2530.2,4.0,308188.0,28662.0,False,,28627.27333333333,28623.838333333333,28649.998888888887,28815.390333333333,29202.070333333333,AZ,3.1708666666666665,2021-11-04 16:51:40+00:00,2021-11-04 17:14:17+00:00,2013.0,2937.46,True,17.366666666666667,True,TP,1.0,516.5177043813898,486.73313761786414,546.2461605976287,516.6237271266099,486.40127715696434,546.7930416121472,517.0947435205255,486.900992100244,546.6813641291351,520.0127848518538,489.86884411881925,550.1165048775396,526.9645315877231,496.6742355720541,557.1986823605162
237,173,177.0,,,33931,,2021-11-04 17:08:59+00:00,,,,Methane,,693.0126344047757,,,,2.4453088,,,,,2021-11-04 17:09:02+00:00,NAM12,Bridger,1,,2530.2,4.0,308188.0,28662.0,False,,28627.27333333333,28623.838333333333,28649.998888888887,28815.390333333333,29202.070333333333,AZ,3.1708666666666665,2021-11-04 16:51:40+00:00,2021-11-04 17:14:17+00:00,2013.0,2937.46,True,17.366666666666667,True,TP,1.0,516.591118902671,486.8785076353023,546.4047911186519,516.4172277070587,486.4074794206943,546.6608874774681,517.0578945905241,487.35796706745344,546.7156070164714,519.742323054143,490.2858963050655,549.2868649441459,526.926699221463,496.64177608500887,557.1464543279355
238,287,293.0,,,33931,,2021-11-04 17:08:59+00:00,,,,Methane,,722.9587910441317,,,,2.5525984,,,,,2021-11-04 17:09:02+00:00,Sonic,Bridger,2,,2530.2,4.0,308188.0,28662.0,False,,28627.27333333333,28623.838333333333,28649.998888888887,28815.390333333333,29202.070333333333,AZ,3.1708666666666665,2021-11-04 16:51:40+00:00,2021-11-04 17:14:17+00:00,2013.0,2937.46,True,17.366666666666667,True,TP,1.0,516.3373736566388,486.8754598607366,546.3959914464546,516.6032089360207,486.91492146368216,546.4488778069289,516.8601443708117,487.2713626464559,546.57946384178,519.8628371371622,490.18408882528763,549.2857928546551,526.7766187282764,497.0238910385983,557.4346583641272
239,401,409.0,,,33931,,2021-11-04 17:08:59+00:00,,,,Methane,,805.1831908513719,,,,2.838704,,,,,2021-11-04 17:09:02+00:00,Sonic,Bridger,3,,2530.2,4.0,308188.0,28662.0,False,,28627.27333333333,28623.838333333333,28649.998888888887,28815.390333333333,29202.070333333333,AZ,3.1708666666666665,2021-11-04 16:51:40+00:00,2021-11-04 17:14:17+00:00,2013.0,2937.46,True,17.366666666666667,True,TP,1.0,516.4044650473941,486.73804879588715,546.1737296375762,516.571393907106,486.85049428341415,545.9792207581003,516.9824287146412,487.12894080088483,546.6867559032237,519.8174432332141,489.2409168997553,549.3948691730949,526.9324475766715,496.0128034755108,557.3704239532677
240,60,62.0,,,33931,,2021-11-04 17:12:48+00:00,,,,Methane,,961.7345182417203,,,,3.4019744000000003,,,,,2021-11-04 17:13:13+00:00,HRRR,Bridger,1,,2530.2,4.0,308188.0,29047.8,False,,28816.140000000003,28646.97666666667,28610.63,28579.10766666667,28735.159000000003,AZ,2.644366666666667,2021-11-04 16:51:40+00:00,2021-11-04 17:14:17+00:00,2013.0,3613.7599999999998,True,21.55,True,TP,1.0,520.0982843933998,490.8337703649899,549.8364103390752,516.9850650582829,487.9385345227641,546.4612683500928,516.4500018197612,486.76666440377204,546.0132683646082,515.7455533190847,486.0186027256826,544.7380458383477,518.7384897941392,489.0438099773091,548.0396268925871
241,174,178.0,,,33931,,2021-11-04 17:12:48+00:00,,,,Methane,,680.2217523575557,,,,2.4050751999999997,,,,,2021-11-04 17:13:13+00:00,NAM12,Bridger,1,,2530.2,4.0,308188.0,29047.8,False,,28816.140000000003,28646.97666666667,28610.63,28579.10766666667,28735.159000000003,AZ,2.644366666666667,2021-11-04 16:51:40+00:00,2021-11-04 17:14:17+00:00,2013.0,3613.7599999999998,True,21.55,True,TP,1.0,520.0046735429117,490.2157041636752,549.6304353217721,516.899133978518,487.73172153073193,546.3782391444292,516.276216758505,486.5122346351951,545.1824525424971,515.697774923364,486.3004790061975,545.1815381369812,518.515825744223,488.8174804945366,548.915037177025
242,288,294.0,,,33931,,2021-11-04 17:12:48+00:00,,,,Methane,,713.5309474081452,,,,2.5213056,,,,,2021-11-04 17:13:13+00:00,Sonic,Bridger,2,,2530.2,4.0,308188.0,29047.8,False,,28816.140000000003,28646.97666666667,28610.63,28579.10766666667,28735.159000000003,AZ,2.644366666666667,2021-11-04 16:51:40+00:00,2021-11-04 17:14:17+00:00,2013.0,3613.7599999999998,True,21.55,True,TP,1.0,519.9717474504059,490.16270425023447,550.0353461519974,516.8838660326634,487.1290481082594,546.5729311672067,516.0556818055311,486.9038216047128,545.2258938678775,515.6332579951363,486.04552368043716,544.961562398539,518.5112842565209,488.6023158033073,548.6324527733979
243,402,410.0,,,33931,,2021-11-04 17:12:48+00:00,,,,Methane,,790.7107895985351,,,,2.794,,,,,2021-11-04 17:13:13+00:00,Sonic,Bridger,3,,2530.2,4.0,308188.0,29047.8,False,,28816.140000000003,28646.97666666667,28610.63,28579.10766666667,28735.159000000003,AZ,2.644366666666667,2021-11-04 16:51:40+00:00,2021-11-04 17:14:17+00:00,2013.0,3613.7599999999998,True,21.55,True,TP,1.0,520.1665304643627,490.65570192202927,549.3278036155294,516.9915774985955,487.61000059181356,546.4729786416061,516.2533481248187,486.5243830426487,545.9130368960933,515.9080197264011,486.82473325781143,545.8713060591282,518.4768388251334,489.00166140448096,548.1919885840056
244,61,63.0,,,33931,,2021-11-04 17:17:34+00:00,,,,Methane,,1804.4590423690545,,,,3.3706816,,,,,2021-11-04 17:17:36+00:00,HRRR,Bridger,1,,2530.2,4.0,308188.0,60611.1,False,,60838.16,60899.63166666667,60965.87777777778,51711.66566666667,40142.672,AZ,2.981733333333333,2021-11-04 17:14:17+00:00,2021-11-04 17:31:58+00:00,2014.0,627.4549999999999,True,3.316666666666667,True,TP,1.0,1097.7834248791385,1038.0918031936285,1159.1237121143947,1098.7847027861355,1038.113039910278,1159.7902511411253,1099.7959151859823,1039.8696215111545,1162.5915110260994,933.1988039584577,882.6309594110681,985.8245970596703,724.4745949110065,683.9863789177241,764.914574079202
245,175,179.0,,,33931,,2021-11-04 17:17:34+00:00,,,,Methane,,1284.0382949677582,,,,2.3961344,,,,,2021-11-04 17:17:36+00:00,NAM12,Bridger,1,,2530.2,4.0,308188.0,60611.1,False,,60838.16,60899.63166666667,60965.87777777778,51711.66566666667,40142.672,AZ,2.981733333333333,2021-11-04 17:14:17+00:00,2021-11-04 17:31:58+00:00,2014.0,627.4549999999999,True,3.316666666666667,True,TP,1.0,1097.396179892506,1037.7309516254304,1158.6410569806535,1098.6508099771827,1037.6959984158566,1160.470743265036,1099.9744280076798,1039.4778497444424,1162.8245278253921,932.9368153581094,881.6706867019509,984.8524072026547,724.0195902098958,683.3588067503944,764.3334066819557
246,289,295.0,,,33931,,2021-11-04 17:17:34+00:00,,,,Methane,,1581.7994486814785,,,,2.9549344,,,,,2021-11-04 17:17:36+00:00,Sonic,Bridger,2,,2530.2,4.0,308188.0,60611.1,False,,60838.16,60899.63166666667,60965.87777777778,51711.66566666667,40142.672,AZ,2.981733333333333,2021-11-04 17:14:17+00:00,2021-11-04 17:31:58+00:00,2014.0,627.4549999999999,True,3.316666666666667,True,TP,1.0,1097.9965892824466,1037.6637788974856,1159.0472626378996,1098.505857577103,1038.670385041553,1159.7045858718093,1100.103512248199,1039.0941762674452,1160.7939606335053,933.3992669297324,882.8001727185836,986.0119751741618,723.9415391154242,683.2014943812802,764.9990227149929
247,403,411.0,,,33931,,2021-11-04 17:17:34+00:00,,,,Methane,,1606.3987521164572,,,,2.9996384,,,,,2021-11-04 17:17:36+00:00,Sonic,Bridger,3,,2530.2,4.0,308188.0,60611.1,False,,60838.16,60899.63166666667,60965.87777777778,51711.66566666667,40142.672,AZ,2.981733333333333,2021-11-04 17:14:17+00:00,2021-11-04 17:31:58+00:00,2014.0,627.4549999999999,True,3.316666666666667,True,TP,1.0,1097.944679866805,1037.881681472989,1159.5029479052778,1099.247202096905,1038.1149664245722,1162.5480511566366,1099.8108357883575,1039.4022261265254,1162.7210923164298,933.2231411590258,883.2097375172784,985.264370230695,723.9587543998066,683.8533670806652,765.0041794479322
248,62,64.0,,,33931,,2021-11-04 17:21:38+00:00,,,,Methane,,1460.711172402847,,,,3.57632,,,,,2021-11-04 17:21:52+00:00,HRRR,Bridger,1,,2530.2,4.0,308188.0,60017.4,False,,60047.41,60068.46166666667,60103.01666666667,60361.24,53665.647333333334,AZ,3.644866666666666,2021-11-04 17:14:17+00:00,2021-11-04 17:31:58+00:00,2014.0,1595.565,True,7.583333333333333,True,TP,1.0,1083.4139338626553,1023.4666242654014,1143.1819533628736,1083.9229917803325,1025.246331753345,1144.3680971730157,1084.2905029526657,1025.7207185339441,1143.585558388774,1088.9235884125178,1029.3228619512108,1149.966481680001,968.6321361818725,916.2384089281188,1022.9727825360295
249,176,180.0,,,33931,,2021-11-04 17:21:38+00:00,,,,Methane,,1044.8091243888794,,,,2.5570687999999997,,,,,2021-11-04 17:21:52+00:00,NAM12,Bridger,1,,2530.2,4.0,308188.0,60017.4,False,,60047.41,60068.46166666667,60103.01666666667,60361.24,53665.647333333334,AZ,3.644866666666666,2021-11-04 17:14:17+00:00,2021-11-04 17:31:58+00:00,2014.0,1595.565,True,7.583333333333333,True,TP,1.0,1083.1072186289525,1024.032313828361,1142.6272719108042,1083.6377357109225,1025.1304863527475,1145.802872531953,1084.2165361873544,1024.8408570740216,1145.2946235352733,1089.3225000742602,1029.6423125276085,1151.0630588496126,968.100056137518,914.2032276350176,1021.9696577619034
250,290,296.0,,,33931,,2021-11-04 17:21:38+00:00,,,,Methane,,1677.5137890820945,,,,4.1038272,,,,,2021-11-04 17:21:52+00:00,Sonic,Bridger,2,,2530.2,4.0,308188.0,60017.4,False,,60047.41,60068.46166666667,60103.01666666667,60361.24,53665.647333333334,AZ,3.644866666666666,2021-11-04 17:14:17+00:00,2021-11-04 17:31:58+00:00,2014.0,1595.565,True,7.583333333333333,True,TP,1.0,1083.310103936556,1024.261940804125,1144.064184105378,1084.0618009465397,1024.3611204596878,1144.5854054562058,1085.0919213436207,1026.991260238585,1146.3254065253197,1089.5748090361246,1029.468107628656,1150.8074883972677,968.4469371365225,916.0922005363169,1022.8995721884095
251,404,412.0,,,33931,,2021-11-04 17:21:38+00:00,,,,Methane,,1499.801770564883,,,,3.6701984000000003,,,,,2021-11-04 17:21:52+00:00,Sonic,Bridger,3,,2530.2,4.0,308188.0,60017.4,False,,60047.41,60068.46166666667,60103.01666666667,60361.24,53665.647333333334,AZ,3.644866666666666,2021-11-04 17:14:17+00:00,2021-11-04 17:31:58+00:00,2014.0,1595.565,True,7.583333333333333,True,TP,1.0,1083.9048399382607,1025.4393212128414,1145.2940748415365,1084.3184016950818,1025.6856153284225,1145.8460392377192,1084.1981149832764,1026.3429227494887,1144.178952702375,1089.239447292626,1030.0134040444766,1150.8144497373055,968.5945138678936,915.0677129637527,1023.1981459021836
