,level_0,index,PerformerExperimentID,FacilityID,EquipmentUnitID,DateOfSurvey,Operator_Timestamp,StartTime,EndTime,SurveyTime,Gas,PlumeLength (hyperspectral technologies only),FacilityEmissionRate,FacilityEmissionRateUpper,FacilityEmissionRateLower,UncertaintyType,WindSpeed,WindDirection,TransitDirection,QC filter,NumberOfEmissionSourcesReported,Stanford_timestamp,Round 3 test set,WindType,OperatorSet,UnblindingStage,Notes,cr_quad_scfh,PipeSize_inch,MeterCode,cr_allmeters_scfh,Flag_field_recorded,cr_Coriolis_gps,cr_scfh_mean30,cr_scfh_mean60,cr_scfh_mean90,cr_scfh_mean300,cr_scfh_mean600,cr_scfh_mean900,TestLocation,Wind_MPS_mean300,cr_start,cr_end,cr_idx,PlumeLength_m,PlumeEstablished,PlumeDevelopTime,PlumeSteady,tc_Classification,Detection,cr_kgh_CH4_mean30,cr_kgh_CH4_lower30,cr_kgh_CH4_upper30,cr_kgh_CH4_mean60,cr_kgh_CH4_lower60,cr_kgh_CH4_upper60,cr_kgh_CH4_mean90,cr_kgh_CH4_lower90,cr_kgh_CH4_upper90,cr_kgh_CH4_mean300,cr_kgh_CH4_lower300,cr_kgh_CH4_upper300,cr_kgh_CH4_mean600,cr_kgh_CH4_lower600,cr_kgh_CH4_upper600,cr_kgh_CH4_mean900,cr_kgh_CH4_lower900,cr_kgh_CH4_upper900,FlowError_kgh,FlowError_percent
280,931,477.0,F80,1.0,1.0,,2021-08-03 16:30:58+00:00,,,,Methane,200.1924074,392.9574491,435.2843121,350.6305861,,3.132666667,,,1.0,,2021-08-03 16:30:38+00:00,1.0,Sonic,CarbonMapper,3,,34702.55,4.0,218645.0,34702.55,False,,34644.295666666665,34678.095166666666,34663.969666666664,34963.74576666666,35444.42558333333,37990.95281111111,TX,2.2812,2021-08-03 16:21:15+00:00,2021-08-03 16:31:35+00:00,2022.0,1442.77,True,9.383333333333333,True,TP,1.0,560.5778793328111,527.9459603769945,593.8935596891007,559.6003310071437,527.2506807196389,595.2785640611413,559.2444753338909,527.8655141354704,591.9730386690636,562.975755545368,532.2187687804272,597.3940853616109,570.5033993603711,538.0208920950994,605.4024812846942,613.0631303415718,578.8386941056873,648.4038989831421,-166.6428819071437,-29.778910531955415
281,577,123.0,96.0,1.0,1.0,,2021-08-03 16:32:43+00:00,,,,Methane,128.4056074,112.5357806,161.5073976,63.56416365,,1.405113042,,,1.0,,2021-08-03 16:32:25+00:00,0.0,HRRR,CarbonMapper,1,,19398.62,4.0,218645.0,19398.62,False,,19465.343333333334,19442.93,19346.433333333334,30031.508666666665,32700.9545,35194.76733333334,TX,2.0567333333333333,2021-08-03 16:31:35+00:00,2021-08-03 16:50:45+00:00,2023.0,32.190000000000005,False,0.8333333333333334,True,NE,-1.0,314.54679119247703,286.2491105774804,343.2523539424282,312.6144899896244,283.0458318616668,343.77626797294454,313.09770663794023,284.51698876268915,341.73710990990145,483.1469534275031,452.5732302042482,516.9874034861664,526.6507480994155,494.03335608081517,561.795692854085,570.6291757461101,541.1322081962053,602.9460404130496,-200.0787093896244,-64.0017388177576
282,763,309.0,81,1.0,1.0,,2021-08-03 16:32:43+00:00,,,,Methane,128.4056074,34.30530113,48.59567521,20.01492705,,0.428333333,,,1.0,,2021-08-03 16:32:25+00:00,0.0,Sonic,CarbonMapper,2,,19398.62,4.0,218645.0,19398.62,False,,19465.343333333334,19442.93,19346.433333333334,30031.508666666665,32700.9545,35194.76733333334,TX,2.0567333333333333,2021-08-03 16:31:35+00:00,2021-08-03 16:50:45+00:00,2023.0,32.190000000000005,False,0.8333333333333334,True,NE,-1.0,314.6572268561664,285.58571612478625,343.62432293550495,315.05455904534887,288.0928288222617,342.36660132801427,311.25223476427084,282.3413270928969,340.41075559325617,484.508526242323,454.7186711531167,518.3702749094266,527.3623180684101,496.46063022003943,560.070883504019,569.1670664018977,538.4163952510106,603.1818170769233,-280.7492579153489,-89.11131416921916
283,932,478.0,F81,1.0,1.0,,2021-08-03 16:32:43+00:00,,,,Methane,128.4056074,32.53306268,45.78904715,19.27707821,,0.428333333,,,1.0,,2021-08-03 16:32:25+00:00,0.0,Sonic,CarbonMapper,3,,19398.62,4.0,218645.0,19398.62,False,,19465.343333333334,19442.93,19346.433333333334,30031.508666666665,32700.9545,35194.76733333334,TX,2.0567333333333333,2021-08-03 16:31:35+00:00,2021-08-03 16:50:45+00:00,2023.0,32.190000000000005,False,0.8333333333333334,True,NE,-1.0,314.99322397548065,286.6115425058156,343.41641935340846,314.73061349661134,284.95031749929024,345.93232734575156,312.3425622332517,286.8784825831098,341.80396203370077,484.6013824876965,453.00921112518984,517.6059422345407,528.2174451500389,497.0212986421221,563.0391199683497,565.6056773668164,534.9466249861039,599.5818699684247,-282.19755081661134,-89.66320361449355
284,578,124.0,97.0,1.0,1.0,,2021-08-03 16:34:42+00:00,,,,Methane,78.74642849,193.2519367,285.522944,100.9809294,,1.405113042,,,1.0,,2021-08-03 16:34:29+00:00,0.0,HRRR,CarbonMapper,1,,19180.66,4.0,218645.0,19180.66,False,,19231.404,19352.943666666666,19408.27288888889,23620.017200000002,29367.1725,31905.11377777778,TX,1.3877333333333333,2021-08-03 16:31:35+00:00,2021-08-03 16:50:45+00:00,2023.0,121.765,False,2.9,True,NE,-1.0,311.3034184877126,283.0438877465356,340.2826621172014,313.6061459060529,285.1621136866503,341.6675897674457,312.0517754037955,285.1114735602937,340.93341171689354,380.9518292832591,352.03151362233933,412.33179412495224,472.9215412626427,443.0949610164363,504.9101673675646,514.3357072079611,482.1660956434388,546.3724841686932,-120.35420920605293,-38.37750336758626
285,764,310.0,82,1.0,1.0,,2021-08-03 16:34:42+00:00,,,,Methane,78.74642849,187.6433067,270.4324908,104.8541225,,1.364333333,,,1.0,,2021-08-03 16:34:29+00:00,0.0,Sonic,CarbonMapper,2,,19180.66,4.0,218645.0,19180.66,False,,19231.404,19352.943666666666,19408.27288888889,23620.017200000002,29367.1725,31905.11377777778,TX,1.3877333333333333,2021-08-03 16:31:35+00:00,2021-08-03 16:50:45+00:00,2023.0,121.765,False,2.9,True,NE,-1.0,310.64665413728545,282.26576289396587,339.005779448067,313.2866795030161,282.0702066088022,343.054850097416,313.1034060052122,284.0204305573568,342.63405543051795,383.0419226789073,354.5043298008188,413.1227516061579,472.79903444170054,441.9502769022625,504.4459362312787,513.7323183935521,481.8357562545658,547.0693099409715,-125.64337280301609,-40.10492019715971
286,933,479.0,F82,1.0,1.0,,2021-08-03 16:34:42+00:00,,,,Methane,78.74642849,386.1203409,534.9429941,237.2976877,,1.364333333,,,1.0,,2021-08-03 16:34:29+00:00,0.0,Sonic,CarbonMapper,3,,19180.66,4.0,218645.0,19180.66,False,,19231.404,19352.943666666666,19408.27288888889,23620.017200000002,29367.1725,31905.11377777778,TX,1.3877333333333333,2021-08-03 16:31:35+00:00,2021-08-03 16:50:45+00:00,2023.0,121.765,False,2.9,True,NE,-1.0,310.681150189639,281.85545634191834,339.42877112405614,314.87853273915727,288.50368166946953,342.17576087724416,311.7917613135473,284.5607524228646,342.35165876994364,380.4894193303175,352.4149698581586,408.8714085174575,474.1603866937015,442.56436849892833,506.83118016296527,514.493076991562,486.1484486313347,545.8554581446754,71.24180816084271,22.625171535545366
287,579,125.0,98.0,1.0,1.0,,2021-08-03 16:37:07+00:00,,,,Methane,149.4590245,125.0529282,180.9454023,69.16045406,,1.405113042,,,1.0,,2021-08-03 16:36:49+00:00,0.0,HRRR,CarbonMapper,1,,18821.89,4.0,218645.0,18821.89,False,,18884.852666666666,18915.260333333335,18966.255111111113,19233.68993333333,25573.06753333333,28860.167088888888,TX,1.3628,2021-08-03 16:31:35+00:00,2021-08-03 16:50:45+00:00,2023.0,421.79499999999996,True,5.233333333333333,True,TP,1.0,305.58306753680284,277.2438322420784,333.81111990380606,305.15464258171005,279.9502559201903,332.2565699153142,304.565295925375,276.0793346177722,333.13785418199996,312.3218472634205,282.38193169006126,340.0010685597184,413.00348790791423,385.96585847335416,441.27064753164564,467.1041603795594,434.6831037498649,499.8861637257694,-180.10171438171005,-59.019817905436234
288,765,311.0,83,1.0,1.0,,2021-08-03 16:37:07+00:00,,,,Methane,149.4590245,130.4124446,183.3198097,77.50507958,,1.465333333,,,1.0,,2021-08-03 16:36:49+00:00,0.0,Sonic,CarbonMapper,2,,18821.89,4.0,218645.0,18821.89,False,,18884.852666666666,18915.260333333335,18966.255111111113,19233.68993333333,25573.06753333333,28860.167088888888,TX,1.3628,2021-08-03 16:31:35+00:00,2021-08-03 16:50:45+00:00,2023.0,421.79499999999996,True,5.233333333333333,True,TP,1.0,304.72299140283224,275.37194979667095,334.1326688774949,305.16123573432316,276.170117171143,334.15304721056674,305.49204765292524,278.07207904557777,336.1284555537859,310.94045513977136,281.29816250499016,338.9812499401634,412.2675730842189,384.04857511485756,442.58368781781655,468.16039884638565,439.2158488488108,499.3566103466064,-174.74879113432317,-57.264413258065794
289,934,480.0,F83,1.0,1.0,,2021-08-03 16:37:07+00:00,,,,Methane,198.5673689,184.3889341,255.0099714,113.7678968,,1.465333333,,,1.0,,2021-08-03 16:36:49+00:00,0.0,Sonic,CarbonMapper,3,,18821.89,4.0,218645.0,18821.89,False,,18884.852666666666,18915.260333333335,18966.255111111113,19233.68993333333,25573.06753333333,28860.167088888888,TX,1.3628,2021-08-03 16:31:35+00:00,2021-08-03 16:50:45+00:00,2023.0,421.79499999999996,True,5.233333333333333,True,TP,1.0,304.9758864020576,276.36667117513895,333.7412606987055,306.89389873977717,279.110333036249,334.4737155893272,304.3356170274842,279.7057762314517,333.31328342768006,312.772674738108,285.0046900774545,341.1943289688086,415.64697442378394,388.0659936779435,445.6680930417558,465.61831724713704,436.8355427145048,499.5534033283037,-122.50496463977717,-39.917693099416134
290,580,126.0,99.0,1.0,1.0,,2021-08-03 16:39:00+00:00,,,,Methane,132.0340865,204.6075718,315.4398715,93.7752721,,1.405113042,,,1.0,,2021-08-03 16:38:37+00:00,0.0,HRRR,CarbonMapper,1,,19005.03,4.0,218645.0,19005.03,False,,18972.256,19101.001,19058.39777777778,19081.610533333333,22686.78243333333,26865.339888888888,TX,1.6098333333333334,2021-08-03 16:31:35+00:00,2021-08-03 16:50:45+00:00,2023.0,564.085,True,7.033333333333333,True,TP,1.0,306.20822618717716,277.438752695541,334.71275724110245,306.87965357309383,279.0359131960127,336.3852398405323,308.09245732821523,280.1724484010336,335.1184237509598,306.9647434547185,278.2413167459588,335.82411856270784,364.09818095008376,332.47125557147905,393.2168839087884,433.1760718924081,404.4923911841179,463.0077930180384,-102.27208177309384,-33.32644591529893
